GardID	Name	OrphaCode	Linearization Class	SNOMED concept ID	code
5158.0	Thakker-Donnai syndrome	1780	Rare developmental defect during embryogenesis	773281008.0	
2012.0	Dysosteosclerosis	1782	Rare bone disease	254123002.0	
484.0	Acrofrontofacionasal dysostosis	1784	Rare developmental defect during embryogenesis	720408003.0	
494.0	Acrofacial dysostosis, Catania type	1786	Rare developmental defect during embryogenesis	720419000.0	
499.0	Acrofacial dysostosis, Palagonia type	1787	Rare developmental defect during embryogenesis	720429007.0	
496.0	Acrofacial dysostosis, Rodríguez type	1788	Rare developmental defect during embryogenesis	720430002.0	
2907.0	Hypomandibular faciocranial dysostosis	1790	Rare developmental defect during embryogenesis	721845005.0	
2390.0	Frontofacionasal dysplasia	1791	Rare developmental defect during embryogenesis	716022002.0	
4046.0	Oculomaxillofacial dysostosis	1794	Rare developmental defect during embryogenesis	763830009.0	
2015.0	Peripheral dysostosis	1795	Rare bone disease	773985008.0	
12806.0	Autosomal dominant spondylocostal dysostosis	1797	Rare developmental defect during embryogenesis	716232002.0	
2016.0	Dysostosis, Stanescu type	1798	Rare bone disease	254124008.0	
1823.0	Familial developmental dysphasia	1799	Rare neurologic disease	721220004.0	
10149.0	Kyphomelic dysplasia	1801	Rare bone disease	254096001.0	
10297.0	Ghosal hematodiaphyseal dysplasia	1802	Rare bone disease	389214003.0	
10612.0	Thoracomelic dysplasia	1803	Rare bone disease	783003009.0	
2045.0	Ectodermal dysplasia-blindness syndrome	1806	Rare developmental defect during embryogenesis	721208007.0	
2682.0	Hidrotic ectodermal dysplasia, Christianson-Fourie type	1808	Rare developmental defect during embryogenesis	771239007.0	
280.0	Hidrotic ectodermal dysplasia, Halal type	1809	Rare developmental defect during embryogenesis	721147000.0	
2048.0	Autosomal dominant hypohidrotic ectodermal dysplasia	1810	Rare developmental defect during embryogenesis	7731005.0	
4053.0	Odontomicronychial dysplasia	1811	Rare developmental defect during embryogenesis	403764002.0	
16578.0	Ectodermal dysplasia-intellectual disability-central nervous system malformation syndrome	1812	Rare developmental defect during embryogenesis	734017008.0	
2044.0	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	1816	Rare developmental defect during embryogenesis	239032007.0	
2055.0	Ectodermal dysplasia, trichoodontoonychial type	1818	Rare developmental defect during embryogenesis	734018003.0	
2019.0	Dysplasia epiphysealis hemimelica	1822	Rare bone disease	205480005.0	
264.0	Lowry-Wood syndrome	1824	Rare bone disease	721975004.0	
2178.0	Epiphyseal dysplasia-hearing loss-dysmorphism syndrome	1825	Rare developmental defect during embryogenesis	766870005.0	
826.0	Frontometaphyseal dysplasia	1826	Rare bone disease	62803002.0	
5539.0	Acromelic frontonasal dysplasia	1827	Rare developmental defect during embryogenesis	715427008.0	
4984.0	Schimke immuno-osseous dysplasia	1830	Rare bone disease	723995003.0	
282.0	Lethal osteosclerotic bone dysplasia	1832	Rare bone disease	389239007.0	
213.0	Axial mesodermal dysplasia spectrum	1834	Rare developmental defect during embryogenesis	765755006.0	
3074.0	Mesomelic dysplasia, Kantaputra type	1836	Rare bone disease	719397009.0	
4740.0	Ulna metaphyseal dysplasia syndrome	1837	Rare bone disease	715242008.0	
5427.0	Hereditary mucoepithelial dysplasia	1839	Rare skin disease	403442005.0	
922.0	Bone dysplasia, lethal Holmgren type	1842	Rare bone disease	732249002.0	
18748.0	Multicystic dysplastic kidney	1851	Rare renal disease	737562008.0	
4680.0	X-linked retinal dysplasia	1852	Rare ophthalmic disorder	715240000.0	
4978.0	Spondyloenchondrodysplasia	1855	Rare bone disease	254079002.0	
4994.0	Spondyloperipheral dysplasia-short ulna syndrome	1856	Rare bone disease	763886009.0	
350.0	Skeletal dysplasia-epilepsy-short stature syndrome	1858	Rare developmental defect during embryogenesis	715428003.0	
5180.0	Thoracic dysplasia-hydrocephalus syndrome	1861	Rare developmental defect during embryogenesis	782951006.0	
2026.0	Dyssegmental dysplasia, Silverman-Handmaker type	1865	Rare bone disease	765204000.0	
1038.0	Hereditary bullous dystrophy, macular type	1867	Rare developmental defect during embryogenesis	725589005.0	
11897.0	Progressive cone dystrophy	1871	Rare ophthalmic disorder	267613004.0	
10790.0	Cone rod dystrophy	1872	Rare ophthalmic disorder	80328002.0	
1463.0	Jalili syndrome	1873	Rare developmental defect during embryogenesis	707608003.0	
835.0	Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	1875	Rare neurologic disease	715429006.0	
5496.0	Oculogastrointestinal muscular dystrophy	1876	Rare gastroenterologic disease	722060007.0	
3844.0	TRIM32-related limb-girdle muscular dystrophy R8	1878	Rare neurologic disease	43226001.0	
3690.0	Melorheostosis with osteopoikilosis	1879	Rare bone disease	1197053003.0	
6313.0	Ebstein malformation of the tricuspid valve	1880	Rare developmental defect during embryogenesis	204357006.0	
2049.0	Hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome	1882	Rare developmental defect during embryogenesis	239050000.0	
9723.0	Ectodermal dysplasia-sensorineural deafness syndrome	1883	Rare developmental defect during embryogenesis	732953008.0	
3999.0	Ectopia lentis-chorioretinal dystrophy-myopia syndrome	1884	Rare ophthalmic disorder	722437006.0	
12251.0	Isolated ectopia lentis	1885	Rare ophthalmic disorder	74969002.0	Q12.1
3523.0	Intellectual disability-spasticity-ectrodactyly syndrome	1891	Rare developmental defect during embryogenesis	763743003.0	
2068.0	Ectrodactyly-polydactyly syndrome	1892	Rare developmental defect during embryogenesis	771177009.0	
2074.0	Edinburgh malformation syndrome	1895	Rare developmental defect during embryogenesis	771178004.0	
2076.0	EEC syndrome	1896	Rare developmental defect during embryogenesis	39788007.0	
2078.0	EEM syndrome	1897	Rare developmental defect during embryogenesis	720856002.0	
2084.0	Arthrochalasia Ehlers-Danlos syndrome	1899	Rare systemic or rheumatologic disease	55711009.0	
22216.0	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	1900	Rare systemic or rheumatologic disease	25606004.0	
2089.0	Dermatosparaxis Ehlers-Danlos syndrome	1901	Rare systemic or rheumatologic disease	1237225007.0	
2092.0	Ehrlichiosis	1902	Rare infectious disease	240626005.0	
5447.0	Fetal valproate spectrum disorder	1906	Rare developmental defect during embryogenesis	17231009.0	
2294.0	Aminopterin/methotrexate embryofetopathy	1908	Rare developmental defect during embryogenesis	65986000.0	
2303.0	Indomethacin embryofetopathy	1909	Rare developmental defect during embryogenesis	715430001.0	
2304.0	Fetal iodine syndrome	1910	Rare developmental defect during embryogenesis	718228001.0	
1413.0	Cocaine embryofetopathy	1911	Rare developmental defect during embryogenesis	254250002.0	
6435.0	Fetal hydantoin syndrome	1912	Rare developmental defect during embryogenesis	70065001.0	Q86.1
18750.0	Fetal trimethadione syndrome	1913	Rare developmental defect during embryogenesis	66351003.0	
8580.0	Vitamin K antagonist embryofetopathy	1914	Rare developmental defect during embryogenesis	38323006.0	
599.0	Fetal alcohol syndrome	1915	Rare developmental defect during embryogenesis	205788004.0	Q86.0
1859.0	Diethylstilbestrol syndrome	1916	Rare developmental defect during embryogenesis	716005004.0	
3575.0	Fetal methylmercury syndrome	1917	Rare developmental defect during embryogenesis	62110005.0	
2308.0	Fetal minoxidil syndrome	1918	Rare developmental defect during embryogenesis	254251003.0	
4315.0	Phenobarbital embryopathy	1919	Rare developmental defect during embryogenesis	715431002.0	
18751.0	Toluene embryopathy	1920	Rare developmental defect during embryogenesis	254254006.0	
3573.0	Methimazole embryofetopathy	1923	Rare developmental defect during embryogenesis	724144006.0	
16580.0	Diabetic embryopathy	1926	Rare developmental defect during embryogenesis	716020005.0	
2593.0	Emery-Nelson syndrome	1927	Rare developmental defect during embryogenesis	773768000.0	
2104.0	Congenital lobar emphysema	1928	Rare developmental defect during embryogenesis	66987001.0	
18752.0	Rasmussen subacute encephalitis	1929	Rare neurologic disease	230191005.0	
6649.0	Herpes simplex virus encephalitis	1930	Rare infectious disease	428638009.0	B00.4+
6649.0	Herpes simplex virus encephalitis	1930	Rare infectious disease	428638009.0	G05.1*
18753.0	Frontal encephalocele	1931	Rare developmental defect during embryogenesis	253103006.0	
3681.0	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	1933	Rare inborn errors of metabolism	1197052008.0	
9255.0	Early infantile epileptic encephalopathy	1934	Rare neurologic disease	230429005.0	
16581.0	Early myoclonic encephalopathy	1935	Rare neurologic disease	44423001.0	
2123.0	Eng-Strom syndrome	1937	Rare developmental defect during embryogenesis	726734001.0	
2162.0	Juvenile absence epilepsy	1941	Rare neurologic disease	230413002.0	
2169.0	Myoclonic-astatic epilepsy	1942	Rare neurologic disease	230421008.0	
2995.0	Early-onset progressive encephalopathy with migrant continuous myoclonus	1943	Rare neurologic disease	724274009.0	
10287.0	Rolandic epilepsy	1945	Rare neurologic disease	44145005.0	
3128.0	Amelocerebrohypohidrotic syndrome	1946	Rare developmental defect during embryogenesis	109478007.0	
4010.0	Progressive epilepsy-intellectual disability syndrome, Finnish type	1947	Rare neurologic disease	703526007.0	
836.0	Epilepsy-microcephaly-skeletal dysplasia syndrome	1948	Rare developmental defect during embryogenesis	733031004.0	
1519.0	Benign familial neonatal epilepsy	1949	Rare neurologic disease	230410004.0	
2168.0	Epilepsy-telangiectasia syndrome	1951	Rare neurologic disease	733032006.0	
4189.0	Epiphyseal stippling-osteoclastic hyperplasia syndrome	1952	Rare bone disease	722127006.0	
2192.0	Congenital lethal erythroderma	1954	Rare skin disease	722391005.0	
59.0	Spinocerebellar ataxia type 34	1955	Rare skin disease	719255000.0	
2197.0	Esthesioneuroblastoma	1957	Rare neoplastic disease	1268528000.0	
6389.0	Evans syndrome	1959	Rare hematologic disease	75331009.0	
2202.0	Exostoses-anetodermia-brachydactyly type E syndrome	1962	Rare bone disease	733416004.0	
2213.0	Extrasystoles-short stature-hyperpigmentation-microcephaly syndrome	1964	Rare developmental defect during embryogenesis	771179007.0	
4873.0	Flat face-microstomia-ear anomaly syndrome	1968	Rare developmental defect during embryogenesis	773750003.0	
2221.0	Facial dysmorphism-anorexia-cachexia-eye and skin anomalies syndrome	1969	Rare developmental defect during embryogenesis	782949007.0	
2222.0	Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome	1970	Rare developmental defect during embryogenesis	733417008.0	
2229.0	Lethal faciocardiomelic dysplasia	1972	Rare developmental defect during embryogenesis	719400000.0	
2230.0	Faciocardiorenal syndrome	1973	Rare developmental defect during embryogenesis	723333000.0	
5124.0	Autosomal recessive faciodigitogenital syndrome	1974	Rare developmental defect during embryogenesis	725434009.0	
12604.0	Lipodystrophy due to peptidic growth factors deficiency	1979	Rare endocrine disease	724176001.0	
6406.0	Bilateral striopallidodentate calcinosis	1980	Rare neurologic disease	110997000.0	
2285.0	Gollop-Wolfgang complex	1986	Rare developmental defect during embryogenesis	716006003.0	
1503.0	Femoral agenesis/hypoplasia	1987	Rare developmental defect during embryogenesis	93255008.0	Q72.4
61.0	Femoral-facial syndrome	1988	Rare developmental defect during embryogenesis	13280000.0	
3439.0	Pai syndrome	1993	Rare developmental defect during embryogenesis	722201004.0	
435.0	Cleft lip-retinopathy syndrome	1995	Rare developmental defect during embryogenesis	732247000.0	
2071.0	Blepharo-cheilo-odontic syndrome	1997	Rare developmental defect during embryogenesis	717911008.0	
3430.0	Cleft lip/palate-intestinal malrotation-cardiopathy syndrome	2001	Rare developmental defect during embryogenesis	719456001.0	
18755.0	Cleft lip/palate-deafness-sacral lipoma syndrome	2003	Rare developmental defect during embryogenesis	716007007.0	
3188.0	Laryngotracheoesophageal cleft	2004	Rare developmental defect during embryogenesis	1230239009.0	
18756.0	Median cleft lip/mandible	2006	Rare developmental defect during embryogenesis	723383005.0	
588.0	Alar cartilages hypoplasia-coloboma-telecanthus syndrome	2007	Rare developmental defect during embryogenesis	722284009.0	
1167.0	Acrocardiofacial syndrome	2008	Rare developmental defect during embryogenesis	890221004.0	
1393.0	Cleft palate-stapes fixation-oligodontia syndrome	2010	Rare developmental defect during embryogenesis	719468005.0	
162.0	Cleft palate-large ears-small head syndrome	2013	Rare developmental defect during embryogenesis	763130006.0	
1392.0	Cleft palate-short stature-vertebral anomalies syndrome	2015	Rare developmental defect during embryogenesis	719466009.0	
1391.0	Cleft palate-lateral synechia syndrome	2016	Rare developmental defect during embryogenesis	403772000.0	
5012.0	Sternal cleft	2017	Rare developmental defect during embryogenesis	54008006.0	
2286.0	Femur-fibula-ulna complex	2019	Rare developmental defect during embryogenesis	1230098009.0	
6161.0	Congenital fiber-type disproportion myopathy	2020	Rare neurologic disease	240084007.0	
2321.0	Fibrochondrogenesis	2021	Rare bone disease	17144009.0	
6336.0	Endocardial fibroelastosis	2022	Rare cardiac disease	65457005.0	
6963.0	Undifferentiated pleomorphic sarcoma	2023	Rare neoplastic disease	1268715005.0	
16582.0	Hereditary gingival fibromatosis	2024	Rare odontologic disease	109620006.0	
10528.0	Gingival fibromatosis-facial dysmorphism syndrome	2025	Rare developmental defect during embryogenesis	719687007.0	
2324.0	Gingival fibromatosis-hypertrichosis syndrome	2026	Rare developmental defect during embryogenesis	716008002.0	
3056.0	Gingival fibromatosis-progressive deafness syndrome	2027	Rare developmental defect during embryogenesis	722449007.0	
16583.0	Juvenile hyaline fibromatosis	2028	Rare bone disease	238861002.0	
2327.0	Fibrosarcoma	2030	Rare neoplastic disease	443250000.0	
5177.0	Hepatic fibrosis-renal cysts-intellectual disability syndrome	2031	Rare developmental defect during embryogenesis	771149000.0	
8609.0	Idiopathic pulmonary fibrosis	2032	Rare respiratory disease	700250006.0	
3321.0	Lymphatic filariasis	2035	Rare infectious disease	240820001.0	
159.0	Scalp-ear-nipple syndrome	2036	Rare developmental defect during embryogenesis	721888002.0	
