Code	Name	HPO
711403001	Cerebral folate transport deficiency	[0, [], null, []]
206196005	Cerebral hemorrhage due to birth injury	[0, [], null, []]
450418003	Cerebral hemorrhage due to trauma	[0, [], null, []]
230214005	Cerebral hydatid cyst	[0, [], null, []]
240312009	Cerebral injury due to birth trauma	[0, [], null, []]
269144002	Cerebral laceration and contusion	[0, [], null, []]
240845003	Cerebral loiasis	[0, [], null, []]
53622003	Cerebral malaria	[0, [], null, []]
111936002	Cerebral sarcoidosis	[0, [], null, []]
275382005	Cerebral trauma	[0, [], null, []]
1156027008	Cerebral venous sinus thrombosis in pregnancy	[0, [], null, []]
1156029006	Cerebral venous sinus thrombosis in puerperium	[0, [], null, []]
230721009	Cerebral venous thrombosis of sigmoid sinus	[0, [], null, []]
230720005	Cerebral venous thrombosis of straight sinus	[0, [], null, []]
1216942009	Cerebral ventriculomegaly, cystic kidney disease	[0, [], null, []]
51780007	Cerebro-costo-mandibular syndrome	[0, [], null, []]
703266007	Cerebrofacial arteriovenous metameric syndrome	[0, [], null, []]
703267003	Cerebrofacial arteriovenous metameric syndrome type 1	[0, [], null, []]
6729006	Cerebrofacial arteriovenous metameric syndrome type 2	[0, [], null, []]
703268008	Cerebrofacial arteriovenous metameric syndrome type 3	[0, [], null, []]
763353000	Cerebrofacioarticular syndrome	[0, [], null, []]
720635002	Cerebro-facio-thoracic dysplasia	[0, [], null, []]
41283003	Cerebro-oculo-facio-skeletal syndrome	[0, [], null, []]
720855003	Cerebrooculonasal syndrome	[0, [], null, []]
711482008	Cerebroretinal microangiopathy with calcifications and cysts	[0, [], null, []]
720852000	Cervical hypertrichosis and peripheral neuropathy syndrome	[0, [], null, []]
203985009	Cervical meningomyelocele	[0, [], null, []]
203990007	Cervical myelocele	[0, [], null, []]
203996001	Cervical myelocystocele	[0, [], null, []]
203934001	Cervical spina bifida with hydrocephalus	[0, [], null, []]
203948001	Cervical spina bifida with hydrocephalus - closed	[0, [], null, []]
203941007	Cervical spina bifida with hydrocephalus - open	[0, [], null, []]
204003007	Cervical spina bifida without hydrocephalus - open	[0, [], null, []]
405754008	Cervical spinal cord injury	[0, [], null, []]
405759003	Cervical spinal cord injury without spinal bone injury	[0, [], null, []]
764661000000103	Cervical spinal cord injury, without spinal bone injury, C5-7	[0, [], null, []]
56823000	Cervical thyroid remnant	[0, [], null, []]
54084005	Cervical tuberculous lymphadenitis	[0, [], null, []]
23014006	Cervicofacial actinomycosis	[0, [], null, []]
827174006	Cervicofacial fibrochondroma	[0, [], null, []]
894125007	Cervicothoracic spina bifida aperta	[0, [], null, []]
890422008	Cervicothoracic spina bifida aperta with hydrocephalus	[0, [], null, []]
186815006	Chagas' disease with digestive system involvement	[0, [], null, []]
998008	Chagas' disease with heart involvement	[0, [], null, []]
186816007	Chagas' disease with nervous system involvement	[0, [], null, []]
31877008	Chagas' disease with other organ involvement	[0, [], null, []]
240656001	Chagas' exanthem	[0, [], null, []]
240659008	Chagas' mega disease	[0, [], null, []]
240654003	Chagoma	[0, [], null, []]
392481002	Chandler syndrome	[0, [], null, []]
716584007	Chapare hemorrhagic fever	[0, [], null, []]
763136000	Charcot-Marie-Tooth disease, deafness, intellectual disability syndrome	[0, [], null, []]
725048002	Charcot-Marie-Tooth disease type 2B1	[0, [], null, []]
719981005	Charcot-Marie-Tooth disease type 2B2	[0, [], null, []]
771307003	Charcot-Marie-Tooth disease type 2B5	[0, [], null, []]
720637005	Charcot-Marie-Tooth disease type 2H	[0, [], null, []]
782826009	Charcot-Marie-Tooth disease type 2P	[0, [], null, []]
774147002	Charcot-Marie-Tooth disease type 2R	[0, [], null, []]
1187617004	Charcot-Marie-Tooth disease type 2S	[0, [], null, []]
1187128001	Charcot-Marie-Tooth disease type 2T	[0, [], null, []]
715796006	Charcot-Marie-Tooth disease type 4A	[0, [], null, []]
715803003	Charcot-Marie-Tooth disease type 4B1	[0, [], null, []]
715800000	Charcot-Marie-Tooth disease type 4B2	[0, [], null, []]
763345008	Charcot-Marie-Tooth disease type 4B3	[0, [], null, []]
715797002	Charcot-Marie-Tooth disease type 4C	[0, [], null, []]
715798007	Charcot-Marie-Tooth disease type 4D	[0, [], null, []]
763135001	Charcot-Marie-Tooth disease type 4E	[0, [], null, []]
715801001	Charcot-Marie-Tooth disease type 4F	[0, [], null, []]
715799004	Charcot-Marie-Tooth disease type 4G	[0, [], null, []]
715802008	Charcot-Marie-Tooth disease type 4H	[0, [], null, []]
720638000	Charcot-Marie-Tooth disease type 4J	[0, [], null, []]
40632002	Charcot-Marie-Tooth disease, type IA	[0, [], null, []]
42986003	Charcot-Marie-Tooth disease, type IB	[0, [], null, []]
4183003	Charcot-Marie-Tooth disease, type IC	[0, [], null, []]
719979008	Charcot-Marie-Tooth disease type ID	[0, [], null, []]
715666007	Charcot-Marie-Tooth disease type IE	[0, [], null, []]
719980006	Charcot-Marie-Tooth disease type IF	[0, [], null, []]
47535005	CHARGE syndrome	[0, [], null, []]
733034007	Charlie M syndrome	[0, [], null, []]
703534001	Char syndrome	[0, [], null, []]
111396008	Chédiak-Higashi syndrome	[0, [], null, []]
26374003	Cheilitis glandularis	[0, [], null, []]
30657009	Cheilitis glandularis, deep suppurative type	[0, [], null, []]
65747008	Cheilitis glandularis, superficial suppurative type	[0, [], null, []]
88659005	Cheilognathoprosoposchisis	[0, [], null, []]
77414002	Cheilognathoschisis	[0, [], null, []]
338486003	Cheilognathouranoschisis	[0, [], null, []]
725104005	Cheirospondyloenchondromatosis	[0, [], null, []]
389273002	Cherubism with gingival fibromatosis	[0, [], null, []]
111864006	Chikungunya fever	[0, [], null, []]
238928005	Chilblain lupus erythematosus	[0, [], null, []]
50866000	Childhood absence epilepsy	[0, [], null, []]
402439006	Childhood bullous pemphigoid	[0, [], null, []]
367041000119108	Childhood cerebral X-linked adrenoleukodystrophy	[0, [], null, []]
71961003	Childhood disintegrative disorder	[0, [], null, []]
773668008	Childhood encephalopathy due to thiamine pyrophosphokinase deficiency	[0, [], null, []]
30174008	Childhood hypophosphatasia	[0, [], null, []]
716661006	Childhood neoplasm of heart	[0, [], null, []]
787172004	Childhood-onset autosomal recessive myopathy with external ophthalmoplegia	[0, [], null, []]
785301002	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	[0, [], null, []]
1172584005	Childhood-onset basal ganglia degeneration syndrome	[0, [], null, []]
1172602000	Childhood-onset benign chorea with striatal involvement	[0, [], null, []]
1167373005	Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	[0, [], null, []]
1197154006	Childhood-onset nemaline myopathy	[0, [], null, []]
1187251009	Childhood-onset progressive contractures, limb girdle weakness, muscle dystrophy syndrome	[0, [], null, []]
773492007	Childhood-onset spasticity with hyperglycinemia	[0, [], null, []]
1212005	Childhood type dermatomyositis	[0, [], null, []]
17608003	Child syndrome	[0, [], null, []]
205718006	Chimera 46, XX; 46, XY	[0, [], null, []]
716238003	Chitty Hall Baraitser syndrome	[0, [], null, []]
212737004	Chlormerodrin poisoning	[0, [], null, []]
1281843005	Choanal atresia, athelia, hypothyroidism, delayed puberty, short stature syndrome	[0, [], null, []]
720640005	Choanal atresia, hearing loss, cardiac defect, craniofacial dysmorphism syndrome	[0, [], null, []]
232373003	Choanal atresia with radial ray hypoplasia	[0, [], null, []]
81020007	Cholera due to Vibrio cholerae El Tor	[0, [], null, []]
240349003	Cholera due to Vibrio cholerae O1 Classical biotype	[0, [], null, []]
240350003	Cholera - non-O1 group vibrio	[0, [], null, []]
240351004	Cholera - O139 group Vibrio cholerae	[0, [], null, []]
63246000	Cholestanol storage disease	[0, [], null, []]
28724005	Cholestasis-edema syndrome, Norwegian type	[0, [], null, []]
371090009	Cholestasis of parenteral nutrition	[0, [], null, []]
235888006	Cholestasis of pregnancy	[0, [], null, []]
10750161000119106	Cholestasis of pregnancy complicating childbirth	[0, [], null, []]
720636001	Cholestasis with pigmentary retinopathy and cleft palate syndrome	[0, [], null, []]
57218003	Cholesterol ester storage disease	[0, [], null, []]
254083002	Chondrodysplasia punctata, MT type	[0, [], null, []]
715631005	Chondrodysplasia punctata Toriello type	[0, [], null, []]
398958000	Chondrodysplasia punctata, X-linked dominant type	[0, [], null, []]
720851007	Chondrodysplasia with disorder of sex development syndrome	[0, [], null, []]
782882009	Chondrodysplasia with joint dislocations gPAPP type	[0, [], null, []]
62501005	Chondroectodermal dysplasia	[0, [], null, []]
763134002	Chondroectodermal dysplasia with night blindness syndrome	[0, [], null, []]
307607001	Chondromyxoid fibroma of bone	[0, [], null, []]
113071000119101	Chondromyxoid fibroma of long bone of lower limb	[0, [], null, []]
113081000119103	Chondromyxoid fibroma of long bone of upper limb	[0, [], null, []]
447792005	Chondrosarcoma of bone	[0, [], null, []]
1153424004	Chondrosarcoma of bone of pelvic wall	[0, [], null, []]
1153425003	Chondrosarcoma of clavicle	[0, [], null, []]
1153422000	Chondrosarcoma of mandible	[0, [], null, []]
1153423005	Chondrosarcoma of rib	[0, [], null, []]
1153426002	Chondrosarcoma of skull	[0, [], null, []]
1153421007	Chondrosarcoma of sternum	[0, [], null, []]
1153427006	Chondrosarcoma of vertebral column	[0, [], null, []]
715900001	Chordoid glioma	[0, [], null, []]
26848004	Chorea acanthocytosis syndrome	[0, [], null, []]
724765008	Chorea co-occurrent and due to dentatorubropallidoluysian degeneration	[0, [], null, []]
724766009	Chorea co-occurrent and due to Wilson disease	[0, [], null, []]
417405005	Chorioretinitis with coccidioidmycosis	[0, [], null, []]
720850008	Choroidal atrophy and alopecia syndrome	[0, [], null, []]
717761005	Choroideremia with deafness and obesity syndrome	[0, [], null, []]
702354007	Christianson syndrome	[0, [], null, []]
702357000	Chromosome 2q37 deletion syndrome	[0, [], null, []]
719808002	Chromosome Xp11.3 microdeletion syndrome	[0, [], null, []]
726733007	Chromosome Xp22.3 microdeletion syndrome	[0, [], null, []]
718881004	Chromosome Xq27.3q28 duplication syndrome	[0, [], null, []]
403001004	Chronic acquired mucocutaneous candidiasis	[0, [], null, []]
471891000124101	Chronic antibiotic-dependent ileal pouchitis	[0, [], null, []]
1217704000	Chronic antibiotic-refractory pouchitis	[0, [], null, []]
733170007	Chronic aspergillosis of paranasal sinus	[0, [], null, []]
720507006	Chronic atrial and intestinal dysrhythmia	[0, [], null, []]
359757004	Chronic atrophic candidiasis	[0, [], null, []]
16098491000119109	Chronic autoimmune hepatitis	[0, [], null, []]
22462001	Chronic bacterial endocarditis	[0, [], null, []]
18121009	Chronic berylliosis	[0, [], null, []]
1197758001	Chronic bilirubin encephalopathy	[0, [], null, []]
109250009	Chronic bullous dermatosis of childhood	[0, [], null, []]
1163150009	Chronic cavitary pulmonary aspergillosis	[0, [], null, []]
312923002	Chronic central serous chorioretinopathy	[0, [], null, []]
314007004	Chronic central serous retinopathy with diffuse retinal pigment epithelial detachment	[0, [], null, []]
240658000	Chronic Chagas' disease	[0, [], null, []]
722890004	Chronic Chagas disease with heart involvement	[0, [], null, []]
240801003	Chronic clonorchiasis	[0, [], null, []]
28791000119105	Chronic coccidioidomycotic pneumonia	[0, [], null, []]
127055007	Chronic cold agglutinin disease	[0, [], null, []]
127056008	Chronic cold agglutinin disease associated with B-cell neoplasm	[0, [], null, []]
240551003	Chronic congenital cytomegalic inclusion disease	[0, [], null, []]
716277000	Chronic diarrhea due to glucoamylase deficiency	[0, [], null, []]
734019006	Chronic diarrhea with villous atrophy syndrome	[0, [], null, []]
240719002	Chronic diffuse mucocutaneous candidiasis	[0, [], null, []]
238927000	Chronic discoid lupus erythematosus	[0, [], null, []]
240732007	Chronic disseminated classical histoplasmosis	[0, [], null, []]
13978000	Chronic endophthalmitis	[0, [], null, []]
15678441000119103	Chronic endophthalmitis of left eye	[0, [], null, []]
15678481000119108	Chronic endophthalmitis of right eye	[0, [], null, []]
1187194006	Chronic enteropathy associated with SLCO2A1 gene	[0, [], null, []]
188733003	Chronic eosinophilic leukemia	[0, [], null, []]
773738009	Chronic Epstein-Barr virus infection syndrome	[0, [], null, []]
1163147006	Chronic fibrosing pulmonary aspergillosis	[0, [], null, []]
402356004	Chronic graft-versus-host disease	[0, [], null, []]
121131000119109	Chronic graft versus host disease after transplantation of bone marrow	[0, [], null, []]
128631000119109	Chronic graft-versus-host disease following kidney transplant	[0, [], null, []]
387759001	Chronic granulomatous disease	[0, [], null, []]
29272001	Chronic granulomatous disease, type I	[0, [], null, []]
40197009	Chronic granulomatous disease, type IA	[0, [], null, []]
77330006	Chronic granulomatous disease, type II	[0, [], null, []]
26252007	Chronic granulomatous disease, type IIA	[0, [], null, []]
82317007	Chronic granulomatous disease, type III	[0, [], null, []]
21527007	Chronic granulomatous disease, type IV	[0, [], null, []]
76243000	Chronic granulomatous disease, type IVA	[0, [], null, []]
71943007	Chronic granulomatous tuberculosis	[0, [], null, []]
838380002	Chronic hepatitis B co-occurrent with hepatitis C and hepatitis D	[0, [], null, []]
716771000	Chronic hiccup	[0, [], null, []]
1197738002	Chronic idiopathic intestinal pseudo-obstruction	[0, [], null, []]
13172003	Chronic idiopathic thrombocytopenic purpura	[0, [], null, []]
785727000	Chronic infantile diarrhea due to guanylate cyclase 2C overactivity	[0, [], null, []]
239826001	Chronic infantile neurological, cutaneous and articular syndrome	[0, [], null, []]
1259636005	Chronic inflammatory demyelinating disease of peripheral nervous system and central nervous system	[0, [], null, []]
