GardID	ORPHAcode	SourceName	SNOMED concept ID
2422	79237	Galactokinase deficiency	124302001
2427	3035	Growth delay-hydrocephaly-lung hypoplasia syndrome	716198008
2428	212	Cystathioninuria	13003007
2429	353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5	718176005
2432	1018	X-linked Alport syndrome-diffuse leiomyomatosis	726106004
2436	2494	Ménétrier disease	60002000
2438	2069	Gastrocutaneous syndrome	782946000
2441	77259	Gaucher disease type 1	62201009
2442	77260	Gaucher disease type 2	12246008
2443	77261	Gaucher disease type 3	5963005
2451	2074	Gemignani syndrome	782690007
2452	2084	Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome	722450007
2454	2163	Holoprosencephaly-craniosynostosis syndrome	715434005
2460	2075	Genitopalatocardiac syndrome	773749003
2462	2077	German syndrome	733037000
2469	626	Large congenital melanocytic nevus	1260467009
2470	274	Bernard-Soulier syndrome	54569005
2478	849	Glanzmann thrombasthenia	32942005
2483	2085	Glaucoma-sleep apnea syndrome	719976001
2491	360	Glioblastoma	1259744002
2498	361	Familial glucocorticoid deficiency	765326001
2499	786	Generalized glucocorticoid resistance syndrome	819950002
2513	2089	Glycogen storage disease due to hepatic glycogen synthase deficiency	725026008
2520	367	Glycogen storage disease due to glycogen branching enzyme deficiency	11179002
2523	2090	GMS syndrome	716024001
2549	65798	Goodman syndrome	733425005
2551	375	Anti-glomerular basement membrane disease	50581000
2553	376	Gordon syndrome	897570002
2557	2111	Cystic hamartoma of lung and kidney	707530009
2559	2097	Grant syndrome	723827003
2562	721	Gray platelet syndrome	51720005
2568	3217	Deafness-small bowel diverticulosis-neuropathy syndrome	733071009
2572	2588	Myhre syndrome	699316006
2576	2101	Grubben-de Cock-Borghgraef syndrome	763186006
2578	382	Guanidinoacetate methyltransferase deficiency	124239003
2586	2107	Hall-Riggs syndrome	721008000
2589	2926	Digital extensor muscle aplasia-polyneuropathy	771261002
2593	1927	Emery-Nelson syndrome	773768000
2594	2438	Hand-foot-genital syndrome	702425002
2597	3294	Extensor tendons of finger anomalies	782937006
2598	2812	Parana hard skin syndrome	783013001
2599	899	Walker-Warburg syndrome	111504002
2600	1177	Early-onset cerebellar ataxia with retained tendon reflexes	230228004
2601	2115	Harrod syndrome	716089008
2605	2994	Short stature-craniofacial anomalies-genital hypoplasia syndrome	716090004
2613	1354	Heart defects-limb shortening syndrome	721009008
2614	1342	Heart-hand syndrome type 3	721013001
2620	2119	HEC syndrome	721015008
2621	3377	Trismus-pseudocamptodactyly syndrome	8757006
2622	2492	FATCO syndrome	783156008
2630	2128	Isolated hemihyperplasia	205838004
2633	1241	Bencze syndrome	733046006
2637	99802	Hemimegalencephaly	253170008
2641	2133	Hemoglobin E disease	25065001
2650	3325	Heparin-induced thrombocytopenia	73397007
2658	882	Tyrosinemia type 1	410056006
2659	621	Hereditary methemoglobinemia	267550008
2682	1808	Hidrotic ectodermal dysplasia, Christianson-Fourie type	771239007
2690	2114	Hip dysplasia, Beukes type	721148005
2695	2151	Hirschsprung disease-ganglioneuroblastoma syndrome	783737007
2700	2150	Hirschsprung disease-type D brachydactyly syndrome	721222007
2706	3283	His bundle tachycardia	233901002
2708	2158	Histidinuria-renal tubular defect syndrome	78311009
2712	35701	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	725286002
2721	79242	Holocarboxylase synthetase deficiency	360369003
2722	2165	Holoprosencephaly-caudal dysgenesis syndrome	771146007
2725	2117	Hartsfield syndrome	766032007
2727	3186	Holoprosencephaly-radial heart renal anomalies syndrome	716233007
2728	2167	Holzgreve syndrome	783159001
2734	395	Homocystinuria due to methylene tetrahydrofolate reductase deficiency	41797007
2742	1352	Atrioventricular defect-blepharophimosis-radial and anal defect syndrome	763066009
2748	3265	Humero-radial synostosis	205329008
2749	3266	Humero-radio-ulnar synostosis	773733000
2756	3365	Trigonocephaly-broad thumbs syndrome	719949001
2764	400	Cystic echinococcosis	74942003
2765	2898	X-linked intellectual disability-plagiocephaly syndrome	719812008
2775	2183	Hydrocephalus-obesity-hypogonadism syndrome	721231007
2783	1041	Hydrops fetalis	276508000
2788	343	Hyperimmunoglobulinemia D with periodic fever	403834003
2789	404	Familial hyperaldosteronism type II	703233008
2790	403	Familial hyperaldosteronism type I	703232003
2806	163	Hereditary hyperferritinemia-cataract syndrome	702398007
2807	408	Isolated glycerol kinase deficiency	297256008
2818	79299	Hyperinsulinism due to glucokinase deficiency	717182006
2824	409	Hyperkeratosis lenticularis perstans	28488007
2826	2199	Epidermolytic palmoplantar keratoderma	239071005
2828	2203	Hyperlysinemia	58558003
2830	415	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	30287008
2831	2801	Juvenile Paget disease	9723006
2833	3416	Hyperostosis corticalis generalisata	59763006
2835	93598	Primary hyperoxaluria type 1	65520001
2836	93599	Primary hyperoxaluria type 2	40951006
2838	417	Neonatal severe primary hyperparathyroidism	715218009
2847	419	Hyperprolinemia type 1	61071003
2856	2216	Maternal hyperthermia-induced birth defects	765138001
2858	424	Familial hyperthyroidism due to mutations in TSH receptor	716743006
2864	2221	Acquired hypertrichosis lanuginosa	201160005
2882	932	Achondrogenesis	2391001
2907	1790	Hypomandibular faciocranial dysostosis	721845005
2908	2491	Müllerian duct anomalies-limb anomalies syndrome	716111003
2910	2238	Familial isolated hypoparathyroidism	725036000
2911	2237	Hypoparathyroidism-sensorineural deafness-renal disease syndrome	724282009
2928	2261	Hypospadias-intellectual disability, Goldblatt type syndrome	716096005
2945	2268	ICF syndrome	234633000
2952	2273	Ichthyosis follicularis-alopecia-photophobia syndrome	403782004
2954	79503	Ichthyosis hystrix of Curth-Macklin	254170001
2966	455	Superficial epidermolytic ichthyosis	254169002
2989	2759	Imperforate oropharynx-costovertebral anomalies syndrome	771185000
2998	2591	Infantile myofibromatosis	254146000
3002	3173	Infantile spasms-broad thumbs syndrome	770438007
3006	642	Hereditary sensory and autonomic neuropathy type 4	62985007
3007	1052	Mosaic variegated aneuploidy syndrome	700056005
3008	2297	Insulin-resistance syndrome type A	237651005
3009	2298	Insulin-resistance syndrome type B	237652003
3010	97279	Insulinoma	302822000
3012	981	Internal carotid absence	722004001
3013	2300	Multiple intestinal atresia	95472001
3020	46724	Cerebral arteriovenous malformation	234142008
3030	1509	Coxopodopatellar syndrome	720752007
3047	93314	Spondylometaphyseal dysplasia, Kozlowski type	111304003
3048	90647	Jervell and Lange-Nielsen syndrome	373905003
3049	474	Jeune syndrome	75049004
3051	1112	Aphalangy-hemivertebrae-urogenital-intestinal dysgenesis syndrome	733118006
3054	2295	Familial articular hypermobility syndrome	71322004
3056	2027	Gingival fibromatosis-progressive deafness syndrome	722449007
3060	2319	Juberg-Hayward syndrome	721874001
3062	2321	Jung syndrome	403838000
3065	2929	Juvenile polyposis syndrome	9273005
3066	1573	Hypotrichosis with juvenile macular degeneration	723364003
3068	26137	Juvenile temporal arteritis	722020006
3074	1836	Mesomelic dysplasia, Kantaputra type	719397009
3075	949	Acrocraniofacial dysostosis	720418008
3078	2328	Kapur-Toriello syndrome	722031003
3084	2707	Oculocerebrofacial syndrome, Kaufman type	722056009
3086	991	PAGOD syndrome	722132007
3089	2334	Autosomal dominant keratitis	715339004
3092	494	Keratoderma hereditarium mutilans	24559001
3094	2202	Palmoplantar keratoderma-deafness syndrome	722203001
3095	2201	Palmoplantar keratoderma-spastic paralysis syndrome	785725008
3098	2200	Focal palmoplantar and gingival keratoderma	764963007
3099	2339	Keratosis follicularis-dwarfism-cerebral atrophy syndrome	723830005
3100	678	Papillon-Lefèvre syndrome	40158001
3102	2198	Palmoplantar keratoderma-esophageal carcinoma syndrome	111030006
3103	79501	Punctate palmoplantar keratoderma type 1	717184007
3105	28378	Tyrosinemia type 2	4887000
3109	499	Kerion celsi	19087001
3113	477	KID syndrome	239059004
3118	2110	Hallux varus-preaxial polysyndactyly syndrome	771180005
3124	2347	Lethal Kniest-like dysplasia	93132001
3125	2698	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	1271009
3126	2348	Familial partial lipodystrophy, Dunnigan type	715439000
3128	1946	Amelocerebrohypohidrotic syndrome	109478007
3129	3197	Hereditary hyperekplexia	724351008
3141	3082	Intellectual disability-polydactyly-uncombable hair syndrome	763742008
3150	1149	Kuskokwim syndrome	702447002
3159	2364	Glycogen storage disease due to lactate dehydrogenase deficiency	237982007
3169	1296	Lambert syndrome	732961003
3194	1202	Larynx atresia	64981002
3195	505	Graham Little-Piccardi-Lassueur syndrome	718215008
3203	2379	Early-onset parkinsonism-intellectual disability syndrome	716107009
3212	1297	Branchio-oculo-facial syndrome	449821007
3223	2658	Lenz-Majewski hyperostotic dwarfism	1393001
3224	240	Léri-Weill dyschondrosteosis	17818006
3227	1486	Lethal congenital contracture syndrome type 1	715418007
3228	511	Maple syrup urine disease	27718001
3230	512	Metachromatic leukodystrophy	396338004
3231	99852	Ravine syndrome	715794009
3232	2386	Leukoencephalopathy-palmoplantar keratoderma syndrome	771184001
3236	2743	Ophthalmoplegia-intellectual disability-lingua scrotalis syndrome	782945001
3242	1300	Autosomal dominant popliteal pterygium syndrome	718222000
3244	755	Leydig cell hypoplasia	56212008
3247	525	Lichen planopilaris	64540004
3251	2369	Limb body wall complex	716106000
3252	1307	Distal limb deficiencies-micrognathia syndrome	722429003
3259	2611	Linear verrucous nevus syndrome	1231148002
3263	2394	Pyruvate dehydrogenase E3 deficiency	29914000
3268	530	Lipoid proteinosis	38692000
3284	101016	Romano-Ward syndrome	20852007
3287	168	Loose anagen syndrome	238735005
3295	534	Oculocerebrorenal syndrome of Lowe	79385002
3300	2409	Lowry-MacLean syndrome	721974000
3303	2575	Cystic fibrosis-gastritis-megaloblastic anemia syndrome	720401009
3307	776	Lujan-Fryns syndrome	422437002
3314	1173	Cerebellar ataxia-hypogonadism syndrome	230240004
3318	2136	Hennekam syndrome	234146006
3319	538	Lymphangioleiomyomatosis	277844007
3321	2035	Lymphatic filariasis	240820001
3324	90186	Meige disease	400040008
3335	470	Lysinuric protein intolerance	303852004
3343	116	Beckwith-Wiedemann syndrome	81780002
3347	2435	Hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome	733469003
3348	2728	Blepharophimosis-intellectual disability syndrome, Ohdo type	412787009
3361	2215	Multiple pterygium-malignant hyperthermia syndrome	719398004
3373	2229	Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	719451006
3378	1120	Lung agenesis-heart defect-thumb anomalies syndrome	721976003
3390	444	Marie Unna hereditary hypotrichosis	254234005
3395	2717	Oculotrichoanal syndrome	703539006
3399	1423	Lethal recessive chondrodysplasia	719404009
3406	1387	Cataract-intellectual disability-hypogonadism syndrome	722380003
3409	2135	Hennekam-Beemer syndrome	722453009
3413	2209	Maternal phenylketonuria	297225000
3424	2471	McDonough syndrome	715441004
3427	2473	McKusick-Kaufman syndrome	702407009
3430	2001	Cleft lip/palate-intestinal malrotation-cardiopathy syndrome	719456001
3432	3097	Meacham syndrome	722461004
3436	564	Meckel syndrome	29076005
3438	2476	Dysraphism-cleft lip/palate-limb reduction defects syndrome	1208338004
3439	1993	Pai syndrome	722201004
3442	2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome	253781004
3443	2604	Familial visceral myopathy	63684002
3448	2479	Megalocornea-intellectual disability syndrome	733522005
3449	3038	Delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome	716199000
3451	2196	Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	717787005
3485	3079	Intellectual disability, Buenos-Aires type	725906006
3505	404473	Severe intellectual disability-progressive spastic diplegia syndrome	782723007
3506	3077	X-linked intellectual disability-psychosis-macroorchidism syndrome	702356009
3514	3074	Intellectual disability-short stature-hypertelorism syndrome	771077007
3519	1240	Metaphyseal acroscyphodysplasia	389162001
3520	1436	X-linked skeletal dysplasia-intellectual disability syndrome	722478008
3523	1891	Intellectual disability-spasticity-ectrodactyly syndrome	763743003
3524	2557	Mietens syndrome	40291001
3530	3080	Intellectual disability, Wolff type	763745005
3537	1193	Atkin-Flaitz syndrome	718577005
3552	2631	Mesomelic dwarfism-cleft palate-camptodactyly syndrome	715471007
3553	2632	Langer mesomelic dysplasia	38494008
3554	2633	Mesomelic dysplasia, Nievergelt type	33979003
3555	2634	Mesomelic dwarfism, Reinhardt-Pfeiffer type	715472000
3560	2499	Metachondromatosis	205481009
3562	1040	Metaphyseal anadysplasia	254085009
3563	2501	Metaphyseal chondrodysplasia, Spahr type	254084008
3566	2502	Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	733419006
3571	2635	Metatropic dysplasia	22764001
3573	1923	Methimazole embryofetopathy	724144006
3586	27	Vitamin B12-unresponsive methylmalonic acidemia	124680001
3588	29	Mevalonic aciduria	718558008
3589	2505	Multiple benign circumferential skin creases on limbs	239142006
3596	2511	Microbrachycephaly-ptosis-cleft lip syndrome	723403008
3602	2643	Microcephalic primordial dwarfism, Toriello type	715482004
3604	2513	Microcephaly-albinism-digital anomalies syndrome	719377004
3605	2514	Autosomal dominant primary microcephaly	778070003
3607	2523	Microcephaly-brain defect-spasticity-hypernatremia syndrome	770655004
3609	2515	Microcephaly-cardiomyopathy syndrome	719380003
3610	2522	Microcephaly-cervical spine fusion anomalies syndrome	715462003
3615	2172	Microcephaly-glomerulonephritis-marfanoid habitus syndrome	733472005
3617	2558	Mikati-Najjar-Sahli syndrome	733092009
3622	2526	Microcephaly-lymphedema-chorioretinopathy syndrome	733604003
3627	2528	Microcephaly-microcornea syndrome, Seemanova type	715464002
3635	566	Congenital microcoria	400962005
3637	2536	Microcornea-glaucoma-absent frontal sinuses syndrome	716166002
3640	2538	Microgastria-limb reduction defect syndrome	721880009
3643	93328	Autosomal dominant omodysplasia	725165009
3645	139471	Microphthalmia with brain and digit anomalies	721878003
3650	2547	Microphthalmia-microtia-fetal akinesia syndrome	1230344000
3652	727	Microscopic polyangiitis	1144805008
3653	2549	Oculoauriculovertebral spectrum with radial defects	726722009
3655	2552	Microsporidiosis	699676006
3659	2556	Microphthalmia with linear skin defects syndrome	721879006
3669	531	Miller-Dieker syndrome	253148005
3671	255210	Mitochondrial DNA-associated Leigh syndrome	717052002
3681	1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	1197052008
3682	2597	Mitochondrial myopathy-lactic acidosis-deafness syndrome	732951005
3684	746	Mitochondrial trifunctional protein deficiency	237999008
3690	1879	Melorheostosis with osteopoikilosis	1197053003
3693	3434	MMEP syndrome	715533002
3698	2560	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome	724174003
3699	2059	Fryns syndrome	702432006
3701	2751	Orofaciodigital syndrome type 2	1779005
3704	1433	Choroidal atrophy-alopecia syndrome	720850008
3707	2564	Tetramelic monodactyly	770945001
3711	96148	Distal monosomy 10q	718687003
3738	250999	1q41q42 microdeletion syndrome	716515000
3746	1617	2q24 microdeletion syndrome	719658006
3750	1620	Distal monosomy 3p	763528002
3764	251056	6q25 microdeletion syndrome	719663005
3769	251071	8p23.1 microdeletion syndrome	716381003
3773	261112	Monosomy 9p	771072001
